transaction_id,timestamp,amount,transaction_type,merchant_category,country,device_risk_score,ip_risk_score,is_fraud
TXN101637,2025-07-26 23:04:14,10.4,POS,electronics,US,0.2829,0.0401,0
TXN127518,2025-07-26 23:04:31,21.14,ATM_WITHDRAWAL,restaurant,US,0.1284,0.0576,0
TXN108194,2025-07-26 23:04:47,26.21,BILL_PAYMENT,fuel,US,0.031,0.0332,0
TXN107240,2025-07-26 23:06:45,15.84,ATM_WITHDRAWAL,utilities,US,0.1029,0.1259,0
TXN147960,2025-07-26 23:10:12,432.85,BILL_PAYMENT,restaurant,US,0.1656,0.0411,0
TXN127187,2025-07-26 23:11:51,21.53,ONLINE,jewelry,GB,0.1757,0.0295,0
TXN141358,2025-07-26 23:12:26,8.45,POS,fuel,GB,0.0716,0.0743,0
TXN100342,2025-07-26 23:13:03,98.44,POS,cash_advance,US,0.6797,0.1238,0
TXN103598,2025-07-26 23:13:19,16.35,POS,travel,US,0.2903,0.0828,0
TXN100674,2025-07-26 23:14:35,185.8,ONLINE,online_retail,US,0.2068,0.0787,0
TXN101289,2025-07-26 23:17:57,14.38,ONLINE,electronics,CN,0.0735,0.0204,0
TXN147280,2025-07-26 23:19:54,2.0,ONLINE,travel,DE,0.1532,0.0983,0
TXN121555,2025-07-26 23:21:32,12.04,ATM_WITHDRAWAL,utilities,US,0.0252,0.1763,0
TXN139338,2025-07-26 23:24:26,47.04,WIRE_TRANSFER,grocery,US,0.2932,0.022,0
TXN115033,2025-07-26 23:30:26,17.55,POS,grocery,US,0.0396,0.1372,0
TXN135924,2025-07-26 23:32:29,118.16,ONLINE,gambling,US,0.0243,0.145,0
TXN113133,2025-07-26 23:39:45,16.42,ATM_WITHDRAWAL,fuel,FR,0.0241,0.1455,0
TXN128921,2025-07-26 23:47:08,21.58,POS,online_retail,NG,0.248,0.0713,0
TXN112699,2025-07-26 23:49:31,16.01,ONLINE,fuel,GB,0.2385,0.2728,0
TXN135735,2025-07-26 23:51:47,46.8,WIRE_TRANSFER,restaurant,IN,0.3086,0.04,0
TXN145941,2025-07-26 23:53:36,42.48,ONLINE,online_retail,IN,0.1322,0.0947,0
TXN122715,2025-07-26 23:56:31,25.73,ONLINE,grocery,RU,0.0241,0.0947,0
TXN133085,2025-07-26 23:57:28,20.42,POS,fuel,US,0.0175,0.1129,0
TXN119471,2025-07-26 23:58:18,105.18,ATM_WITHDRAWAL,cash_advance,US,0.0516,0.0858,0
TXN129548,2025-07-27 00:05:32,88.31,POS,jewelry,US,0.2474,0.2273,0
TXN139038,2025-07-27 00:08:36,8.34,BILL_PAYMENT,online_retail,US,0.1552,0.0421,0
TXN120069,2025-07-27 00:08:40,17.28,POS,restaurant,NG,0.0785,0.222,0
TXN113778,2025-07-27 00:15:54,8.97,ONLINE,electronics,IN,0.1154,0.219,0
TXN124182,2025-07-27 00:20:49,7.52,POS,electronics,US,0.1766,0.3048,0
TXN144640,2025-07-27 00:23:49,15.6,WIRE_TRANSFER,utilities,FR,0.1589,0.2874,0
TXN133349,2025-07-27 00:24:01,17.65,POS,grocery,DE,0.0706,0.1459,0
TXN147313,2025-07-27 00:27:01,39.62,ONLINE,grocery,NG,0.1777,0.2221,0
TXN112469,2025-07-27 00:27:21,11.65,ONLINE,online_retail,IN,0.0234,0.0909,0
TXN122899,2025-07-27 00:30:48,19.28,WIRE_TRANSFER,grocery,US,0.1113,0.2221,0
TXN140768,2025-07-27 00:33:45,21.2,ONLINE,restaurant,US,0.2211,0.0744,0
TXN140457,2025-07-27 00:36:32,47.19,POS,grocery,US,0.1308,0.2193,0
TXN128176,2025-07-27 00:40:50,80.26,ONLINE,grocery,IN,0.2753,0.3754,0
TXN141006,2025-07-27 00:41:30,38.71,POS,grocery,GB,0.161,0.1483,0
TXN133219,2025-07-27 00:43:55,205.64,ATM_WITHDRAWAL,electronics,US,0.2997,0.0874,1
TXN128414,2025-07-27 00:51:01,32.99,BILL_PAYMENT,restaurant,US,0.2721,0.3241,0
TXN142063,2025-07-27 00:51:53,14.79,ATM_WITHDRAWAL,restaurant,IN,0.0993,0.0414,0
TXN149541,2025-07-27 00:52:23,23.2,POS,travel,DE,0.1781,0.2996,0
TXN110239,2025-07-27 00:52:48,25.66,POS,online_retail,US,0.0396,0.2371,0
TXN134699,2025-07-27 00:53:15,30.17,BILL_PAYMENT,fuel,US,0.0197,0.1673,0
TXN123417,2025-07-27 00:57:10,56.59,BILL_PAYMENT,grocery,US,0.3427,0.0834,0
TXN141266,2025-07-27 00:59:43,48.91,BILL_PAYMENT,restaurant,AU,0.1353,0.0058,0
TXN107116,2025-07-27 01:00:47,14.23,POS,online_retail,US,0.2484,0.2086,0
TXN101981,2025-07-27 01:03:03,13.56,BILL_PAYMENT,online_retail,US,0.0392,0.3031,0
TXN111286,2025-07-27 01:03:44,42.5,POS,grocery,IN,0.0368,0.0744,0
TXN109795,2025-07-27 01:05:42,31.0,POS,online_retail,US,0.2276,0.2441,0
TXN131910,2025-07-27 01:09:43,20.46,BILL_PAYMENT,utilities,US,0.09,0.1175,0
TXN126531,2025-07-27 01:10:50,16.2,POS,grocery,US,0.1718,0.2126,0
TXN147082,2025-07-27 01:14:41,92.5,ONLINE,jewelry,IN,0.0719,0.0733,0
TXN115874,2025-07-27 01:21:28,7.44,BILL_PAYMENT,online_retail,US,0.2222,0.1919,0
TXN109250,2025-07-27 01:21:29,56.54,POS,travel,US,0.0479,0.1353,0
TXN126634,2025-07-27 01:21:37,192.2,ONLINE,restaurant,US,0.3494,0.0629,0
TXN115864,2025-07-27 01:22:32,43.63,ONLINE,online_retail,IN,0.0531,0.0339,0
TXN112374,2025-07-27 01:24:33,32.82,POS,utilities,US,0.1311,0.2687,0
TXN130460,2025-07-27 01:24:37,4.99,WIRE_TRANSFER,online_retail,US,0.1031,0.1906,0
TXN105699,2025-07-27 01:37:50,118.17,ONLINE,restaurant,FR,0.1745,0.0475,0
TXN113400,2025-07-27 01:41:31,125.78,POS,grocery,US,0.1002,0.0704,0
TXN148112,2025-07-27 01:41:48,145.57,POS,restaurant,US,0.2691,0.2071,0
TXN148814,2025-07-27 01:42:33,67.69,ONLINE,travel,CA,0.1393,0.0466,0
TXN136800,2025-07-27 01:45:40,86.64,POS,grocery,GB,0.0576,0.1107,0
TXN131028,2025-07-27 01:46:01,130.18,POS,restaurant,BR,0.364,0.2516,0
TXN133100,2025-07-27 01:46:27,111.86,POS,online_retail,US,0.0593,0.0838,0
TXN147030,2025-07-27 01:46:33,3.04,POS,grocery,IN,0.2606,0.1755,0
TXN136111,2025-07-27 01:48:17,31.26,ONLINE,restaurant,US,0.0036,0.1169,0
TXN111707,2025-07-27 01:49:05,7.16,BILL_PAYMENT,travel,US,0.2635,0.2477,0
TXN105796,2025-07-27 01:50:04,159.64,ATM_WITHDRAWAL,restaurant,FR,0.2126,0.0822,0
TXN109200,2025-07-27 01:51:50,60.95,POS,online_retail,GB,0.2193,0.244,0
TXN118031,2025-07-27 01:54:11,32.66,POS,electronics,GB,0.0743,0.0663,0
TXN123489,2025-07-27 01:54:22,30.69,POS,restaurant,US,0.1056,0.0913,0
TXN121323,2025-07-27 01:56:42,51.19,POS,online_retail,FR,0.1082,0.0036,0
TXN124591,2025-07-27 01:59:21,44.3,POS,restaurant,FR,0.0771,0.1397,0
TXN138460,2025-07-27 02:00:47,22.3,POS,fuel,US,0.2259,0.0345,0
TXN137755,2025-07-27 02:08:13,28.95,POS,utilities,US,0.0922,0.4093,0
TXN127281,2025-07-27 02:15:38,18.58,BILL_PAYMENT,fuel,US,0.1741,0.0965,0
TXN144617,2025-07-27 02:16:30,35.52,BILL_PAYMENT,jewelry,US,0.1057,0.21,0
TXN131097,2025-07-27 02:21:09,138.56,ATM_WITHDRAWAL,grocery,US,0.1609,0.0831,0
TXN141869,2025-07-27 02:21:21,10.99,WIRE_TRANSFER,grocery,US,0.1344,0.0565,0
TXN100824,2025-07-27 02:21:36,55.75,ONLINE,restaurant,GB,0.312,0.149,0
TXN144098,2025-07-27 02:26:47,63.78,ONLINE,online_retail,US,0.107,0.1486,0
TXN114415,2025-07-27 02:27:26,35.51,POS,online_retail,GB,0.0379,0.0565,0
TXN101210,2025-07-27 02:28:24,11.09,ONLINE,restaurant,US,0.0896,0.0555,0
TXN140112,2025-07-27 02:30:23,2.09,ATM_WITHDRAWAL,cash_advance,GB,0.0794,0.1961,0
TXN121845,2025-07-27 02:34:25,22.1,POS,restaurant,RU,0.2679,0.273,0
TXN117533,2025-07-27 02:35:12,23.05,BILL_PAYMENT,gambling,FR,0.2384,0.2097,1
TXN135857,2025-07-27 02:37:09,5.1,POS,grocery,FR,0.3023,0.0062,0
TXN143454,2025-07-27 02:37:35,45.44,ONLINE,fuel,BR,0.2711,0.1989,0
TXN115177,2025-07-27 02:41:34,5.02,ONLINE,restaurant,US,0.1006,0.3056,0
TXN111812,2025-07-27 02:49:19,51.55,ONLINE,grocery,US,0.4417,0.2503,0
TXN139597,2025-07-27 02:50:00,34.08,ATM_WITHDRAWAL,restaurant,NG,0.1242,0.1,0
TXN107383,2025-07-27 02:50:18,70.01,POS,fuel,US,0.0421,0.2762,0
TXN103602,2025-07-27 02:51:36,6.86,POS,grocery,CN,0.0972,0.0834,0
TXN109263,2025-07-27 02:53:53,139.1,ONLINE,grocery,US,0.2575,0.1982,0
TXN111347,2025-07-27 02:54:13,4.41,BILL_PAYMENT,electronics,AU,0.1063,0.2222,0
TXN110131,2025-07-27 02:55:20,171.29,ATM_WITHDRAWAL,grocery,IN,0.0911,0.0441,0
TXN114823,2025-07-27 02:56:52,9.28,POS,utilities,US,0.2476,0.0889,0
TXN134009,2025-07-27 02:57:03,8.52,ONLINE,grocery,GB,0.167,0.2518,0
TXN142872,2025-07-27 02:58:22,138.8,ONLINE,electronics,GB,0.2052,0.1127,0
TXN103119,2025-07-27 02:59:08,96.46,POS,restaurant,RU,0.013,0.3737,0
TXN115798,2025-07-27 03:02:25,45.48,POS,fuel,US,0.2928,0.5899,0
TXN124359,2025-07-27 03:02:27,67.68,BILL_PAYMENT,restaurant,BR,0.1502,0.0602,0
TXN147154,2025-07-27 03:02:28,35.59,BILL_PAYMENT,jewelry,GB,0.0835,0.0478,0
TXN146871,2025-07-27 03:13:18,73.48,BILL_PAYMENT,electronics,IN,0.1182,0.0667,0
TXN120079,2025-07-27 03:20:32,67.59,ATM_WITHDRAWAL,grocery,DE,0.3164,0.0225,0
TXN146822,2025-07-27 03:21:05,109.82,POS,electronics,UA,0.1885,0.4408,0
TXN122952,2025-07-27 03:24:31,8.88,ONLINE,fuel,CN,0.2278,0.189,0
TXN132310,2025-07-27 03:28:39,37.46,ONLINE,utilities,US,0.1371,0.0747,0
TXN118656,2025-07-27 03:32:51,15.53,ATM_WITHDRAWAL,grocery,FR,0.4573,0.1091,0
TXN141202,2025-07-27 03:34:21,12.74,ATM_WITHDRAWAL,grocery,US,0.221,0.1407,0
TXN116304,2025-07-27 03:39:14,24.06,WIRE_TRANSFER,fuel,US,0.0575,0.1733,0
TXN119114,2025-07-27 03:39:36,6.31,WIRE_TRANSFER,restaurant,DE,0.0828,0.082,0
TXN140591,2025-07-27 03:42:37,253.32,ONLINE,online_retail,AU,0.0901,0.3985,0
TXN145334,2025-07-27 03:43:25,34.25,POS,utilities,US,0.1303,0.0555,0
TXN131608,2025-07-27 03:43:48,24.75,BILL_PAYMENT,grocery,US,0.0521,0.1179,0
TXN116372,2025-07-27 03:45:21,49.97,BILL_PAYMENT,jewelry,GB,0.1426,0.4669,0
TXN146270,2025-07-27 03:46:47,74.97,POS,grocery,RU,0.2757,0.1409,0
TXN144493,2025-07-27 03:51:27,565.53,POS,electronics,US,0.0969,0.0063,0
TXN145790,2025-07-27 03:51:51,431.11,POS,travel,IN,0.0714,0.07,0
TXN122954,2025-07-27 03:58:34,24.91,POS,restaurant,US,0.4717,0.0446,0
TXN142208,2025-07-27 03:59:48,126.05,WIRE_TRANSFER,online_retail,US,0.0815,0.1881,0
TXN142237,2025-07-27 03:59:49,50.28,BILL_PAYMENT,gambling,DE,0.1075,0.1613,0
TXN141699,2025-07-27 04:00:09,74.34,ONLINE,electronics,AU,0.0256,0.0812,0
TXN118492,2025-07-27 04:00:30,3.54,ONLINE,grocery,CN,0.1299,0.2913,0
TXN134090,2025-07-27 04:02:54,264.14,BILL_PAYMENT,electronics,DE,0.1451,0.0315,0
TXN147037,2025-07-27 04:09:48,15.69,ONLINE,online_retail,US,0.1505,0.0322,0
TXN144187,2025-07-27 04:11:55,18.85,BILL_PAYMENT,restaurant,US,0.1029,0.0634,0
TXN140245,2025-07-27 04:16:01,2.81,POS,fuel,US,0.0442,0.1872,0
TXN126082,2025-07-27 04:16:41,18.62,WIRE_TRANSFER,restaurant,IN,0.1157,0.0042,0
TXN118357,2025-07-27 04:17:06,47.27,ATM_WITHDRAWAL,online_retail,GB,0.316,0.1324,0
TXN146046,2025-07-27 04:21:12,106.52,ONLINE,grocery,CN,0.0585,0.0561,0
TXN139380,2025-07-27 04:24:49,44.53,ONLINE,grocery,FR,0.0761,0.3097,0
TXN139763,2025-07-27 04:27:43,11.9,WIRE_TRANSFER,fuel,GB,0.1056,0.1031,0
TXN128309,2025-07-27 04:27:57,35.06,POS,electronics,US,0.1357,0.1482,0
TXN139213,2025-07-27 04:28:05,3.03,ONLINE,utilities,CA,0.1563,0.0452,0
TXN106255,2025-07-27 04:29:00,74.68,ONLINE,utilities,US,0.2021,0.0012,0
TXN132714,2025-07-27 04:31:14,31.11,POS,cash_advance,US,0.4944,0.1757,1
TXN130265,2025-07-27 04:32:43,78.21,WIRE_TRANSFER,online_retail,GB,0.3945,0.2921,0
TXN120618,2025-07-27 04:33:12,242.98,ONLINE,grocery,US,0.127,0.015,0
TXN107658,2025-07-27 04:37:20,17.32,POS,restaurant,US,0.0581,0.262,0
TXN114697,2025-07-27 04:41:03,44.12,ONLINE,gambling,GB,0.0651,0.0853,0
TXN124973,2025-07-27 04:46:22,30.77,POS,restaurant,GB,0.1017,0.2113,0
TXN145842,2025-07-27 04:55:17,18.77,POS,restaurant,US,0.1594,0.1136,0
TXN121136,2025-07-27 05:01:22,142.02,POS,online_retail,US,0.1189,0.1605,0
TXN130390,2025-07-27 05:01:58,39.81,WIRE_TRANSFER,fuel,US,0.1512,0.0761,0
TXN111965,2025-07-27 05:02:29,9.25,POS,online_retail,US,0.1863,0.0477,0
TXN131187,2025-07-27 05:16:01,9.15,ONLINE,grocery,BR,0.1028,0.1497,0
TXN136804,2025-07-27 05:18:56,13.56,POS,grocery,IN,0.0717,0.1515,0
TXN116388,2025-07-27 05:26:35,15.04,BILL_PAYMENT,grocery,CA,0.1777,0.089,0
TXN110802,2025-07-27 05:28:56,30.63,ONLINE,grocery,FR,0.3386,0.2104,0
TXN104908,2025-07-27 05:28:58,20.21,ONLINE,jewelry,US,0.1059,0.3124,0
TXN113148,2025-07-27 05:29:24,20.51,POS,online_retail,US,0.0123,0.3326,0
TXN128624,2025-07-27 05:37:07,24.84,ATM_WITHDRAWAL,restaurant,US,0.2662,0.3452,0
TXN125778,2025-07-27 05:37:39,43.88,ONLINE,grocery,US,0.2864,0.205,0
TXN133595,2025-07-27 05:40:04,109.92,POS,electronics,US,0.1165,0.5644,0
TXN114909,2025-07-27 05:40:23,113.14,ONLINE,online_retail,DE,0.1224,0.254,0
TXN131240,2025-07-27 05:41:37,5.95,POS,grocery,GB,0.1734,0.1278,0
TXN102905,2025-07-27 05:43:19,8.56,POS,restaurant,US,0.1297,0.1025,0
TXN130132,2025-07-27 05:43:45,48.37,POS,utilities,GB,0.0551,0.5169,0
TXN136078,2025-07-27 05:44:59,29.49,ONLINE,fuel,IN,0.097,0.1843,0
TXN144627,2025-07-27 05:53:22,64.21,POS,restaurant,US,0.1104,0.0355,0
TXN106359,2025-07-27 05:55:21,126.38,POS,restaurant,DE,0.0834,0.1005,0
TXN135070,2025-07-27 05:57:03,244.24,ONLINE,grocery,US,0.2881,0.132,1
TXN131156,2025-07-27 06:07:54,33.99,POS,online_retail,IN,0.3091,0.0333,0
TXN127325,2025-07-27 06:09:14,45.89,ONLINE,online_retail,DE,0.0487,0.1902,0
TXN144104,2025-07-27 06:10:12,537.0,ONLINE,cash_advance,IN,0.1169,0.1624,0
TXN133689,2025-07-27 06:11:14,11.93,POS,online_retail,US,0.1716,0.0238,0
TXN115261,2025-07-27 06:11:41,16.35,BILL_PAYMENT,restaurant,US,0.029,0.0525,0
TXN146788,2025-07-27 06:14:05,42.7,POS,online_retail,IN,0.1535,0.0627,0
TXN117954,2025-07-27 06:14:15,12.46,ATM_WITHDRAWAL,travel,FR,0.0678,0.2678,0
TXN126156,2025-07-27 06:19:04,487.54,ONLINE,utilities,US,0.0932,0.0989,0
TXN113434,2025-07-27 06:27:50,57.88,POS,fuel,DE,0.1378,0.1427,0
TXN118270,2025-07-27 06:32:31,41.81,BILL_PAYMENT,travel,US,0.3376,0.2802,0
TXN112729,2025-07-27 06:38:45,278.2,ONLINE,grocery,GB,0.1371,0.1651,0
TXN132618,2025-07-27 06:42:40,140.64,POS,electronics,RU,0.0154,0.2681,0
TXN134659,2025-07-27 06:45:24,5.42,ONLINE,electronics,US,0.0114,0.1637,0
TXN119121,2025-07-27 06:46:24,14.45,POS,grocery,US,0.1091,0.0956,0
TXN134911,2025-07-27 06:47:13,55.79,BILL_PAYMENT,restaurant,GB,0.0322,0.353,0
TXN126128,2025-07-27 06:47:51,147.87,ONLINE,gambling,DE,0.1111,0.0496,0
TXN113429,2025-07-27 06:48:26,15.54,POS,cash_advance,CA,0.0754,0.1946,0
TXN143308,2025-07-27 06:50:34,15.49,POS,online_retail,NG,0.2569,0.1501,0
TXN102358,2025-07-27 06:52:47,46.27,ONLINE,restaurant,FR,0.2085,0.0741,0
TXN126468,2025-07-27 06:57:21,16.8,ONLINE,grocery,US,0.1685,0.1166,0
TXN111588,2025-07-27 07:00:08,10.47,ONLINE,utilities,GB,0.0715,0.0171,0
TXN102127,2025-07-27 07:01:58,122.23,POS,fuel,GB,0.1237,0.6177,0
TXN133191,2025-07-27 07:01:58,38.03,ONLINE,utilities,GB,0.2551,0.1316,0
TXN123574,2025-07-27 07:04:11,67.06,ONLINE,grocery,DE,0.0251,0.0941,0
TXN116348,2025-07-27 07:05:28,63.33,ONLINE,grocery,US,0.1355,0.3476,0
TXN130136,2025-07-27 07:08:36,11.15,BILL_PAYMENT,grocery,US,0.1176,0.0264,0
TXN119005,2025-07-27 07:09:46,8.66,ATM_WITHDRAWAL,gambling,FR,0.2368,0.1852,0
TXN124054,2025-07-27 07:10:01,45.95,ATM_WITHDRAWAL,utilities,US,0.0612,0.2008,0
TXN116034,2025-07-27 07:15:33,236.33,ONLINE,grocery,US,0.1241,0.1035,0
TXN110341,2025-07-27 07:28:29,28.93,POS,travel,US,0.0312,0.254,0
TXN147699,2025-07-27 07:30:18,18.88,ONLINE,jewelry,US,0.4557,0.078,0
TXN107949,2025-07-27 07:36:02,41.53,WIRE_TRANSFER,online_retail,US,0.1043,0.3049,0
TXN107161,2025-07-27 07:36:06,19.81,ATM_WITHDRAWAL,online_retail,IN,0.1168,0.0396,0
TXN132042,2025-07-27 07:46:50,67.53,ATM_WITHDRAWAL,restaurant,NG,0.1285,0.3421,0
TXN118408,2025-07-27 07:48:04,13.19,POS,restaurant,US,0.2761,0.1938,0
TXN112150,2025-07-27 07:49:17,14.76,POS,restaurant,US,0.4328,0.0316,0
TXN121034,2025-07-27 07:52:54,276.62,POS,fuel,US,0.0577,0.0145,0
TXN114067,2025-07-27 07:58:15,28.6,POS,cash_advance,US,0.0526,0.0776,0
TXN120911,2025-07-27 08:01:16,310.62,ONLINE,electronics,IN,0.2464,0.0458,0
TXN114471,2025-07-27 08:05:50,2.04,ONLINE,electronics,US,0.0562,0.1848,0
TXN102896,2025-07-27 08:08:14,19.45,ONLINE,online_retail,US,0.1953,0.2345,0
TXN100995,2025-07-27 08:11:13,21.66,ATM_WITHDRAWAL,utilities,GB,0.2904,0.0906,0
TXN149929,2025-07-27 08:11:46,127.8,POS,grocery,US,0.0223,0.0666,0
TXN112780,2025-07-27 08:12:18,81.96,ONLINE,utilities,CA,0.114,0.3223,0
TXN119978,2025-07-27 08:13:05,49.04,ONLINE,online_retail,GB,0.146,0.0249,0
TXN147740,2025-07-27 08:14:51,118.05,ATM_WITHDRAWAL,online_retail,CA,0.1296,0.1459,0
TXN111005,2025-07-27 08:15:56,87.39,ONLINE,grocery,IN,0.0899,0.0185,0
TXN128591,2025-07-27 08:19:23,11.98,ONLINE,fuel,GB,0.1989,0.0286,0
TXN109907,2025-07-27 08:20:07,62.26,ATM_WITHDRAWAL,travel,DE,0.1068,0.158,0
TXN111825,2025-07-27 08:20:47,5.1,POS,fuel,US,0.0563,0.2974,0
TXN108477,2025-07-27 08:21:17,73.47,POS,grocery,IN,0.1275,0.1113,0
TXN120492,2025-07-27 08:21:37,53.27,ATM_WITHDRAWAL,utilities,DE,0.2258,0.0463,0
TXN125547,2025-07-27 08:22:14,166.75,ATM_WITHDRAWAL,fuel,DE,0.2382,0.0192,0
TXN112024,2025-07-27 08:22:51,19.22,ATM_WITHDRAWAL,jewelry,US,0.1224,0.0487,0
TXN130142,2025-07-27 08:23:51,2.29,ONLINE,online_retail,US,0.1261,0.4161,0
TXN123649,2025-07-27 08:24:22,16.39,ONLINE,online_retail,US,0.1421,0.0217,0
TXN120856,2025-07-27 08:27:41,7.06,POS,gambling,US,0.1577,0.0333,0
TXN105046,2025-07-27 08:30:14,11.51,ONLINE,fuel,GB,0.2301,0.462,0
TXN133122,2025-07-27 08:30:59,111.76,BILL_PAYMENT,gambling,US,0.1026,0.312,0
TXN135727,2025-07-27 08:32:13,35.59,POS,grocery,US,0.217,0.0741,0
TXN110974,2025-07-27 08:33:00,129.34,POS,electronics,IN,0.4425,0.3119,0
TXN140129,2025-07-27 08:33:16,77.15,ONLINE,grocery,CA,0.125,0.0259,0
TXN128678,2025-07-27 08:36:54,9.46,BILL_PAYMENT,cash_advance,FR,0.5068,0.2573,0
TXN113956,2025-07-27 08:38:24,88.04,ATM_WITHDRAWAL,travel,US,0.028,0.0587,0
TXN121865,2025-07-27 08:39:04,25.55,ONLINE,cash_advance,US,0.4195,0.0582,0
TXN102178,2025-07-27 08:39:05,26.88,ATM_WITHDRAWAL,utilities,US,0.1721,0.2037,0
TXN102828,2025-07-27 08:56:36,13.45,ONLINE,fuel,DE,0.202,0.251,0
TXN144806,2025-07-27 09:00:30,15.24,POS,grocery,NG,0.1553,0.0677,0
TXN120855,2025-07-27 09:01:26,97.34,ONLINE,utilities,IN,0.4121,0.2824,0
TXN107163,2025-07-27 09:02:17,116.91,POS,restaurant,AU,0.16,0.097,0
TXN113261,2025-07-27 09:09:57,306.56,BILL_PAYMENT,gambling,FR,0.2066,0.1398,0
TXN133706,2025-07-27 09:13:04,40.87,POS,restaurant,CA,0.0057,0.0039,0
TXN131585,2025-07-27 09:14:26,337.5,ONLINE,restaurant,RU,0.1311,0.0656,0
TXN138798,2025-07-27 09:14:32,27.52,ONLINE,electronics,US,0.1916,0.0613,0
TXN137094,2025-07-27 09:15:01,20.88,POS,fuel,US,0.2749,0.2427,0
TXN110704,2025-07-27 09:15:10,10.51,POS,online_retail,GB,0.0954,0.0737,0
TXN131936,2025-07-27 09:20:28,56.71,POS,fuel,AU,0.0638,0.1191,0
TXN121622,2025-07-27 09:21:42,23.81,ATM_WITHDRAWAL,online_retail,DE,0.0832,0.2023,0
TXN145180,2025-07-27 09:26:07,15.51,ONLINE,electronics,GB,0.0088,0.1244,0
TXN137334,2025-07-27 09:26:11,11.98,ATM_WITHDRAWAL,cash_advance,US,0.2095,0.5114,0
TXN102720,2025-07-27 09:32:21,48.35,BILL_PAYMENT,online_retail,DE,0.0427,0.4281,0
TXN103690,2025-07-27 09:32:26,217.58,POS,utilities,IN,0.053,0.0583,0
TXN133299,2025-07-27 09:33:52,65.87,ONLINE,fuel,GB,0.0804,0.046,0
TXN126510,2025-07-27 09:34:22,59.78,POS,restaurant,US,0.1632,0.0632,0
TXN109940,2025-07-27 09:34:30,16.62,POS,fuel,NG,0.0292,0.1498,0
TXN101754,2025-07-27 09:34:58,94.26,POS,jewelry,US,0.0077,0.0933,0
TXN134927,2025-07-27 09:43:07,62.81,ATM_WITHDRAWAL,electronics,US,0.1432,0.166,0
TXN103817,2025-07-27 09:47:55,19.01,WIRE_TRANSFER,grocery,US,0.0265,0.3303,0
TXN105592,2025-07-27 09:48:52,219.11,ONLINE,grocery,DE,0.1486,0.2386,0
TXN113426,2025-07-27 09:49:47,14.07,POS,travel,US,0.0679,0.0902,0
TXN149563,2025-07-27 09:52:17,3.32,POS,grocery,IN,0.1891,0.1055,0
TXN108262,2025-07-27 09:55:23,5.0,ONLINE,fuel,IN,0.1159,0.2833,0
TXN146422,2025-07-27 09:56:00,250.54,BILL_PAYMENT,online_retail,IN,0.1113,0.1859,0
TXN103024,2025-07-27 09:56:31,12.25,WIRE_TRANSFER,grocery,GB,0.095,0.4232,0
TXN149937,2025-07-27 09:58:39,89.22,POS,grocery,US,0.1468,0.4006,0
TXN123825,2025-07-27 10:03:07,101.48,POS,fuel,US,0.4248,0.1064,0
TXN106419,2025-07-27 10:05:05,129.95,POS,electronics,NG,0.0247,0.0302,0
TXN149113,2025-07-27 10:05:22,20.81,BILL_PAYMENT,restaurant,DE,0.1427,0.1631,0
TXN110469,2025-07-27 10:09:05,93.7,ONLINE,restaurant,US,0.1804,0.1605,0
TXN104494,2025-07-27 10:13:01,19.85,ONLINE,grocery,US,0.3059,0.2918,0
TXN140846,2025-07-27 10:13:33,17.5,BILL_PAYMENT,grocery,US,0.1464,0.0405,0
TXN141778,2025-07-27 10:15:37,172.43,ATM_WITHDRAWAL,grocery,US,0.0808,0.1945,0
TXN116688,2025-07-27 10:18:31,98.05,ATM_WITHDRAWAL,online_retail,FR,0.2318,0.1771,0
TXN117863,2025-07-27 10:24:41,168.11,POS,online_retail,RU,0.3045,0.1857,0
TXN108717,2025-07-27 10:30:33,13.31,ATM_WITHDRAWAL,electronics,US,0.2207,0.0574,0
TXN147850,2025-07-27 10:31:43,24.75,BILL_PAYMENT,electronics,US,0.0864,0.0119,0
TXN111226,2025-07-27 10:35:31,8.27,ONLINE,jewelry,DE,0.2337,0.1928,0
TXN139593,2025-07-27 10:35:47,245.09,POS,cash_advance,IN,0.0981,0.0553,0
TXN111879,2025-07-27 10:49:58,36.97,POS,online_retail,DE,0.2374,0.0787,0
TXN112881,2025-07-27 10:54:09,32.24,POS,grocery,US,0.1306,0.0845,0
TXN125475,2025-07-27 10:58:35,407.36,WIRE_TRANSFER,grocery,GB,0.0693,0.2635,0
TXN100239,2025-07-27 10:59:13,57.99,ONLINE,utilities,US,0.0526,0.2492,0
TXN105001,2025-07-27 10:59:24,29.48,ONLINE,online_retail,DE,0.23,0.0455,0
TXN140615,2025-07-27 11:01:10,28.76,ONLINE,grocery,GB,0.0577,0.2409,0
TXN134588,2025-07-27 11:03:11,188.76,ONLINE,online_retail,GB,0.202,0.2549,0
TXN142410,2025-07-27 11:07:26,43.24,ATM_WITHDRAWAL,grocery,US,0.2693,0.0755,0
TXN108618,2025-07-27 11:17:00,56.28,ONLINE,cash_advance,US,0.0234,0.0842,0
TXN128388,2025-07-27 11:17:02,91.58,POS,grocery,AU,0.0707,0.1858,0
TXN131911,2025-07-27 11:18:20,15.42,WIRE_TRANSFER,grocery,US,0.0475,0.3996,0
TXN145090,2025-07-27 11:19:56,58.6,WIRE_TRANSFER,fuel,US,0.2548,0.051,0
TXN119037,2025-07-27 11:28:07,59.89,POS,restaurant,RU,0.1043,0.1613,0
